"統計名：","住民基本台帳人口移動報告 年報（実数）　2020年～"
"表番号：","10"
"表題：","男女，移動前の住所地（都道府県，21大都市）別転入者数－都道府県，市区町村（移動者）（2020年～）"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","調査していないため該当数値がないもの"
"-","定義上該当数値がないもの"

"","","","","","","","","","","/性別 コード","0","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","43000","熊本県","","3","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","44000","大分県","","8","4","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","45000","宮崎県","","10","4","6"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","46000","鹿児島県","","9","5","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","47000","沖縄県","","838","409","429"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","00416","21大都市計","","92","45","47"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","01100","札幌市","","4","3","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","04100","仙台市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","11100","さいたま市","","7","3","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","12100","千葉市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","13100","東京都特別区部","","24","11","13"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","14100","横浜市","","9","4","5"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","14130","川崎市","","3","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","14150","相模原市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","15100","新潟市","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","22100","静岡市","","3","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","22130","浜松市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","23100","名古屋市","","12","6","6"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","26100","京都市","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","27100","大阪市","","10","6","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","27140","堺市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","28100","神戸市","","3","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","33100","岡山市","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","34100","広島市","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","40100","北九州市","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","40130","福岡市","","10","7","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","43100","熊本市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2021000000","2021年","99300","移動前の住所地不詳","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","00999","総数","","1,325","692","633"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","01000","北海道","","23","10","13"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","02000","青森県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","03000","岩手県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","04000","宮城県","","5","5","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","05000","秋田県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","06000","山形県","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","07000","福島県","","5","3","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","08000","茨城県","","3","2","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","09000","栃木県","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","10000","群馬県","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","11000","埼玉県","","10","8","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","12000","千葉県","","24","12","12"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","13000","東京都","","56","30","26"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","14000","神奈川県","","18","10","8"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","15000","新潟県","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","16000","富山県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","17000","石川県","","3","0","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","18000","福井県","","2","2","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","19000","山梨県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","20000","長野県","","5","3","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","21000","岐阜県","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","22000","静岡県","","5","2","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","23000","愛知県","","26","16","10"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","24000","三重県","","13","7","6"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","25000","滋賀県","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","26000","京都府","","12","5","7"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","27000","大阪府","","26","15","11"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","28000","兵庫県","","16","7","9"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","29000","奈良県","","4","2","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","30000","和歌山県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47348","与那原町","2020000000","2020年","31000","鳥取県","","2","2","0"
